review_id,product_category,product_name,user_id,review_title,review_text,rating,verified_purchase,helpful_votes,sentiment
469,Electronics,Wireless Headphones,U4321,Great!,"The Wireless Headphones works okay, but could be better.",1,No,9,Negative
1415,Electronics,,U2483,Terrible,Really disappointed with the Smartwatch.,3,,36,Neutral
488,Home & Kitchen,Coffee Maker,U2315,Okay,"The Coffee Maker works okay, but could be better.",,Yes,5,Neutral
19,Beauty,Perfume,U9675,Okay,"The Perfume works okay, but could be better.",4,Yes,31,Positive
,,Sneakers,U7507,Not good,Decent Sneakers for the price point.,3,Yes,34,Neutral
,Beauty,Perfume,U1281,Not good,"The Perfume works okay, but could be better.",3,Yes,43,Neutral
441,Beauty,Lipstick,U9431,Okay,"Not worth the money, poor quality Lipstick.",5,No,49,Positive
44,Home & Kitchen,Microwave Oven,,Great!,Exceeded my expectations! Great Microwave Oven.,2,Yes,18,Negative
325,Fashion,Handbag,U3748,Loved it,Decent Handbag for the price point.,1,Yes,17,Negative
1358,Fashion,Jacket,U9608,Terrible,Exceeded my expectations! Great Jacket.,1,No,19,Negative
807,Electronics,,U1295,Okay,"The Smartwatch is amazing, I love it!",1,Yes,13,Negative
880,Electronics,Wireless Headphones,U7109,Okay,I use this Wireless Headphones every day and it’s fantastic.,1,Yes,12,Negative
644,Fashion,Sneakers,U6050,Not good,Decent Sneakers for the price point.,4,Yes,1,Positive
605,Home & Kitchen,Air Fryer,U1013,Terrible,Exceeded my expectations! Great Air Fryer.,4,Yes,25,Positive
574,Home & Kitchen,Blender,U7457,Loved it,,2,Yes,,Negative
72,Electronics,Wireless Headphones,U7228,Terrible,"The Wireless Headphones is amazing, I love it!",2,Yes,8,Negative
,Home & Kitchen,Blender,U4310,Terrible,Exceeded my expectations! Great Blender.,,No,47,Negative
1123,Fashion,Jacket,U6584,Great!,"The Jacket is amazing, I love it!",2,No,43,Negative
1287,Books,Children's Story,U9160,Great!,The Children's Story stopped working after a week.,4,Yes,50,Positive
1028,Books,Cookbook,U9069,Okay,Exceeded my expectations! Great Cookbook.,5,No,34,Positive
1468,Electronics,Wireless Headphones,U3710,Great!,"Not worth the money, poor quality Wireless Headphones.",2,Yes,,Negative
1005,Beauty,Face Cream,,Terrible,Really disappointed with the Face Cream.,2,Yes,9,Negative
1489,Books,Fiction Novel,U2361,,Decent Fiction Novel for the price point.,,No,25,Positive
1158,Beauty,Perfume,U3814,Great!,Exceeded my expectations! Great Perfume.,5,No,49,Positive
1368,Beauty,Lipstick,U1565,Great!,Decent Lipstick for the price point.,5,Yes,28,Positive
501,Books,Self-help Book,U2903,Okay,Exceeded my expectations! Great Self-help Book.,4,No,19,Positive
1165,Electronics,Laptop,U5441,Loved it,I use this Laptop every day and it’s fantastic.,4,Yes,35,Positive
1041,Home & Kitchen,Air Fryer,U4912,Okay,I use this Air Fryer every day and it’s fantastic.,3,No,6,Neutral
729,Home & Kitchen,Blender,U3235,Great!,"The Blender is amazing, I love it!",3,No,15,Neutral
88,Books,Cookbook,U9031,Not good,Really disappointed with the Cookbook.,5,No,40,Positive
,Home & Kitchen,Microwave Oven,U7211,Great!,Exceeded my expectations! Great Microwave Oven.,2,Yes,18,Negative
413,Books,Cookbook,,Great!,"The Cookbook works okay, but could be better.",,Yes,0,Positive
839,Books,Cookbook,U4287,Okay,"Not worth the money, poor quality Cookbook.",4,Yes,49,Positive
709,Electronics,Laptop,U8648,Great!,The Laptop stopped working after a week.,4,No,39,Positive
1246,Beauty,Shampoo,U5377,Great!,Decent Shampoo for the price point.,4,No,29,Positive
169,Fashion,,U2786,Terrible,Really disappointed with the Jeans.,4,Yes,39,Positive
826,Electronics,Laptop,U1117,Not good,Exceeded my expectations! Great Laptop.,3,No,43,Neutral
268,Beauty,Lipstick,U9608,Okay,"The Lipstick works okay, but could be better.",5,No,44,Positive
975,Beauty,Hair Dryer,U9456,Okay,The Hair Dryer stopped working after a week.,2,Yes,47,Negative
1309,Home & Kitchen,Vacuum Cleaner,U5715,Okay,"Not worth the money, poor quality Vacuum Cleaner.",2,No,39,Negative
807,Electronics,Smartwatch,U1295,,"The Smartwatch is amazing, I love it!",1,Yes,13,Negative
418,Beauty,Face Cream,U7642,Terrible,"The Face Cream works okay, but could be better.",4,No,11,Positive
762,Fashion,T-shirt,U3733,Great!,I use this T-shirt every day and it’s fantastic.,3,Yes,33,Neutral
818,Fashion,Jeans,U9031,Great!,"Not worth the money, poor quality Jeans.",2,No,,Negative
749,Home & Kitchen,Vacuum Cleaner,U6249,Terrible,Decent Vacuum Cleaner for the price point.,5,No,42,
1468,Electronics,Wireless Headphones,U3710,Great!,"Not worth the money, poor quality Wireless Headphones.",2,Yes,7,Negative
378,Electronics,Smartphone,U9671,Great!,I use this Smartphone every day and it’s fantastic.,5,Yes,6,
589,Electronics,Wireless Headphones,U6990,Great!,The Wireless Headphones stopped working after a week.,1,No,46,
1414,Beauty,Hair Dryer,U3822,Not good,The Hair Dryer stopped working after a week.,5,No,46,Positive
583,Fashion,Jacket,U5822,Loved it,The Jacket stopped working after a week.,2,No,30,Negative
1446,Books,Self-help Book,U8867,Terrible,I use this Self-help Book every day and it’s fantastic.,1,No,2,Negative
239,Fashion,Jeans,U4239,Not good,Really disappointed with the Jeans.,3,,9,Neutral
162,Home & Kitchen,Coffee Maker,U1571,Not good,I use this Coffee Maker every day and it’s fantastic.,3,Yes,14,
374,Fashion,Jacket,U2523,Okay,"The Jacket works okay, but could be better.",3,Yes,20,Neutral
,Beauty,Face Cream,U1870,Loved it,"The Face Cream works okay, but could be better.",5,Yes,30,Positive
1108,Home & Kitchen,Vacuum Cleaner,U5143,Loved it,Exceeded my expectations! Great Vacuum Cleaner.,5,No,23,Positive
137,Home & Kitchen,Air Fryer,U2676,Okay,Exceeded my expectations! Great Air Fryer.,5,No,49,Positive
1381,,Bluetooth Speaker,U4784,Okay,The Bluetooth Speaker stopped working after a week.,1,No,48,Negative
224,Books,Cookbook,U3724,Okay,I use this Cookbook every day and it’s fantastic.,5,No,36,Positive
1067,,Vacuum Cleaner,U3632,Great!,Exceeded my expectations! Great Vacuum Cleaner.,3,No,34,Neutral
914,Home & Kitchen,Microwave Oven,U6818,,Exceeded my expectations! Great Microwave Oven.,4,No,11,Positive
1480,Beauty,Lipstick,U6838,Not good,,2,Yes,28,Negative
1037,Beauty,Lipstick,U5424,Okay,Exceeded my expectations! Great Lipstick.,3,Yes,42,Neutral
503,Fashion,Sneakers,U8046,Okay,"Not worth the money, poor quality Sneakers.",4,No,39,Positive
888,Electronics,Wireless Headphones,U5010,Great!,"Not worth the money, poor quality Wireless Headphones.",1,Yes,29,Negative
1233,Electronics,Laptop,U1925,Loved it,"The Laptop works okay, but could be better.",5,,46,Positive
1191,Electronics,Smartphone,U3068,Loved it,"The Smartphone works okay, but could be better.",3,No,10,Neutral
1239,Books,Fiction Novel,U3357,Not good,I use this Fiction Novel every day and it’s fantastic.,3,Yes,38,Neutral
553,Books,Biography,U6763,Great!,"The Biography is amazing, I love it!",1,No,,Negative
1001,Electronics,Smartwatch,U7725,Terrible,"The Smartwatch works okay, but could be better.",4,Yes,12,Positive
761,Home & Kitchen,Microwave Oven,U7289,Terrible,"The Microwave Oven works okay, but could be better.",3,Yes,21,Neutral
928,Books,Self-help Book,U1664,Terrible,I use this Self-help Book every day and it’s fantastic.,1,No,31,Negative
1439,,Vacuum Cleaner,U8488,Okay,I use this Vacuum Cleaner every day and it’s fantastic.,1,Yes,10,Negative
834,Beauty,Face Cream,U1869,Great!,I use this Face Cream every day and it’s fantastic.,4,Yes,45,Positive
1124,Fashion,Handbag,U3832,Great!,The Handbag stopped working after a week.,2,Yes,20,Negative
188,Beauty,Shampoo,U1991,Great!,"The Shampoo works okay, but could be better.",1,Yes,36,Negative
852,Beauty,Perfume,U6486,Great!,I use this Perfume every day and it’s fantastic.,1,Yes,23,Negative
1239,Books,Fiction Novel,U3357,Not good,I use this Fiction Novel every day and it’s fantastic.,,Yes,38,Neutral
304,Beauty,Hair Dryer,U8308,Great!,"The Hair Dryer is amazing, I love it!",2,Yes,2,Negative
88,Books,Cookbook,U9031,Not good,Really disappointed with the Cookbook.,5,No,40,Positive
785,,T-shirt,U4895,Okay,Exceeded my expectations! Great T-shirt.,2,Yes,14,Negative
1094,Books,Fiction Novel,U9517,Loved it,"The Fiction Novel works okay, but could be better.",4,Yes,48,Positive
1379,Electronics,Laptop,U5330,Not good,Really disappointed with the Laptop.,5,Yes,43,Positive
1028,Books,Cookbook,U9069,Okay,,5,No,34,Positive
1340,Home & Kitchen,Air Fryer,U3678,Great!,,2,No,,Negative
780,Home & Kitchen,Coffee Maker,U3328,Great!,The Coffee Maker stopped working after a week.,5,No,43,Positive
112,Beauty,Face Cream,U2467,Loved it,I use this Face Cream every day and it’s fantastic.,2,Yes,9,Negative
541,Fashion,T-shirt,U7884,Not good,Decent T-shirt for the price point.,2,No,23,Negative
208,Electronics,Bluetooth Speaker,U8322,Okay,Exceeded my expectations! Great Bluetooth Speaker.,4,Yes,20,Positive
509,Electronics,Laptop,U9626,Loved it,I use this Laptop every day and it’s fantastic.,1,Yes,9,Negative
824,Fashion,T-shirt,U5576,Loved it,I use this T-shirt every day and it’s fantastic.,5,No,22,Positive
990,Beauty,Perfume,,Okay,"The Perfume works okay, but could be better.",4,No,18,Positive
1423,Beauty,Face Cream,,Okay,"The Face Cream is amazing, I love it!",2,Yes,41,Negative
906,Fashion,T-shirt,U6465,Not good,I use this T-shirt every day and it’s fantastic.,,No,31,Negative
1391,Electronics,Smartphone,U8063,Terrible,"The Smartphone is amazing, I love it!",2,Yes,26,Negative
944,Fashion,Handbag,U9270,Great!,The Handbag stopped working after a week.,4,,39,Positive
1350,Home & Kitchen,Coffee Maker,U6086,,"The Coffee Maker is amazing, I love it!",2,Yes,2,Negative
570,Electronics,Bluetooth Speaker,U8330,Okay,Decent Bluetooth Speaker for the price point.,2,No,35,Negative
666,Beauty,Hair Dryer,U3007,Okay,,5,Yes,24,Positive
,Home & Kitchen,Air Fryer,U9489,Okay,Exceeded my expectations! Great Air Fryer.,3,No,49,Neutral
,Beauty,Hair Dryer,U9853,Great!,Decent Hair Dryer for the price point.,1,Yes,6,Negative
1453,Fashion,Jacket,U7605,Loved it,Exceeded my expectations! Great Jacket.,2,Yes,15,Negative
950,Beauty,Shampoo,U3661,Okay,The Shampoo stopped working after a week.,5,Yes,9,Positive
1422,Fashion,Jacket,U6400,Loved it,"The Jacket works okay, but could be better.",1,No,45,Negative
101,Fashion,Jeans,U5957,Not good,I use this Jeans every day and it’s fantastic.,5,Yes,11,Positive
828,Home & Kitchen,Blender,U1159,Not good,"The Blender works okay, but could be better.",3,No,19,Neutral
839,Books,Cookbook,U4287,Okay,"Not worth the money, poor quality Cookbook.",4,Yes,49,Positive
485,Home & Kitchen,Microwave Oven,U5728,Loved it,Decent Microwave Oven for the price point.,4,Yes,,Positive
980,Beauty,Perfume,U4419,Terrible,"Not worth the money, poor quality Perfume.",3,No,30,Neutral
618,Books,Biography,U2041,Loved it,"The Biography works okay, but could be better.",3,No,47,Neutral
,Beauty,Lipstick,U5598,Great!,"Not worth the money, poor quality Lipstick.",1,Yes,7,Negative
652,Books,Children's Story,U2695,Not good,Decent Children's Story for the price point.,1,No,36,Negative
16,Beauty,Lipstick,U9726,Loved it,"The Lipstick is amazing, I love it!",3,No,36,Neutral
751,Books,Biography,U5811,Terrible,"The Biography works okay, but could be better.",1,Yes,17,Negative
752,Fashion,Jacket,U9190,Great!,"Not worth the money, poor quality Jacket.",1,Yes,3,Negative
1246,Beauty,Shampoo,U5377,Great!,Decent Shampoo for the price point.,4,No,29,Positive
562,Electronics,Bluetooth Speaker,U9433,Great!,Exceeded my expectations! Great Bluetooth Speaker.,5,No,35,Positive
642,Beauty,Shampoo,U4836,Great!,Decent Shampoo for the price point.,1,No,47,Negative
1297,Books,Children's Story,,Great!,The Children's Story stopped working after a week.,2,No,44,Negative
811,Books,Cookbook,U2703,Terrible,"The Cookbook works okay, but could be better.",2,No,,Negative
689,Home & Kitchen,Coffee Maker,U8558,Not good,I use this Coffee Maker every day and it’s fantastic.,2,No,32,Negative
1498,Books,Fiction Novel,U5501,Not good,Really disappointed with the Fiction Novel.,5,No,42,Positive
238,,,U9419,Great!,Exceeded my expectations! Great Lipstick.,3,No,20,Neutral
1049,Electronics,Smartphone,U2601,Not good,"Not worth the money, poor quality Smartphone.",4,No,44,Positive
1245,Home & Kitchen,Coffee Maker,U4715,Loved it,,1,No,,Negative
,Beauty,Hair Dryer,U1711,Loved it,"Not worth the money, poor quality Hair Dryer.",3,Yes,26,Neutral
1285,Fashion,T-shirt,U2342,Loved it,"The T-shirt is amazing, I love it!",1,No,30,Negative
,Electronics,Bluetooth Speaker,U7372,Not good,I use this Bluetooth Speaker every day and it’s fantastic.,5,No,16,Positive
180,Books,Fiction Novel,U6202,Not good,I use this Fiction Novel every day and it’s fantastic.,3,Yes,25,Neutral
1250,Beauty,Lipstick,U8540,Loved it,,3,No,17,Neutral
148,Books,Biography,U5965,Great!,"The Biography is amazing, I love it!",5,,33,Positive
631,Books,Biography,U3155,Terrible,"The Biography is amazing, I love it!",2,Yes,35,Negative
1487,Books,Biography,U4846,Okay,Decent Biography for the price point.,5,,13,
1005,Beauty,Face Cream,,Terrible,,2,Yes,9,Negative
581,Beauty,Face Cream,U5344,Not good,The Face Cream stopped working after a week.,1,No,27,Negative
663,Books,Cookbook,U2351,Not good,Really disappointed with the Cookbook.,1,No,15,Negative
992,Fashion,Jeans,U2745,Okay,Really disappointed with the Jeans.,,Yes,32,
1071,Books,,U7443,Loved it,"Not worth the money, poor quality Fiction Novel.",4,No,19,
1,Electronics,Laptop,,Terrible,Really disappointed with the Laptop.,4,,20,Positive
344,Books,Biography,U9308,Loved it,"Not worth the money, poor quality Biography.",2,No,2,Negative
1185,Fashion,Jeans,U5945,Not good,I use this Jeans every day and it’s fantastic.,5,No,2,Positive
1405,Fashion,Sneakers,U9236,Terrible,Exceeded my expectations! Great Sneakers.,2,No,50,Negative
776,Electronics,Bluetooth Speaker,,Not good,"The Bluetooth Speaker works okay, but could be better.",2,No,2,Negative
,Electronics,Laptop,U4634,Great!,"The Laptop is amazing, I love it!",1,Yes,46,Negative
560,Fashion,Handbag,U7250,Okay,Decent Handbag for the price point.,5,No,31,Positive
738,Beauty,Face Cream,U8019,Great!,The Face Cream stopped working after a week.,1,Yes,35,Negative
306,Electronics,Smartwatch,U6557,Not good,Exceeded my expectations! Great Smartwatch.,3,No,11,Neutral
1408,Home & Kitchen,Vacuum Cleaner,U6875,Okay,Exceeded my expectations! Great Vacuum Cleaner.,,Yes,8,
542,Home & Kitchen,Coffee Maker,U2416,Great!,Decent Coffee Maker for the price point.,2,Yes,46,Negative
513,Electronics,Bluetooth Speaker,U3761,Okay,,4,No,26,Positive
922,Electronics,Smartwatch,U3901,Okay,"Not worth the money, poor quality Smartwatch.",1,No,44,Negative
1082,Books,Cookbook,U9056,Terrible,Exceeded my expectations! Great Cookbook.,1,No,27,Negative
165,Beauty,Face Cream,U5165,Not good,Decent Face Cream for the price point.,2,No,0,Negative
205,Books,Fiction Novel,U1797,Terrible,Decent Fiction Novel for the price point.,5,Yes,17,Positive
432,Fashion,Sneakers,U3252,Terrible,Decent Sneakers for the price point.,,No,13,Positive
1447,Electronics,Wireless Headphones,U7277,Great!,"The Wireless Headphones works okay, but could be better.",2,Yes,18,Negative
1151,Books,Biography,U7377,Not good,I use this Biography every day and it’s fantastic.,4,No,3,Positive
1339,Home & Kitchen,Air Fryer,U9892,Great!,Decent Air Fryer for the price point.,2,No,6,Negative
1450,Books,Self-help Book,U9334,Loved it,Exceeded my expectations! Great Self-help Book.,4,No,24,Positive
809,Fashion,Sneakers,U4651,Great!,The Sneakers stopped working after a week.,4,Yes,5,Positive
,Home & Kitchen,Microwave Oven,U3693,Not good,"The Microwave Oven is amazing, I love it!",2,Yes,4,Negative
124,Fashion,Jacket,U8712,Great!,"Not worth the money, poor quality Jacket.",5,No,4,Positive
763,Books,Cookbook,U9888,Not good,"The Cookbook works okay, but could be better.",2,Yes,9,Negative
678,Home & Kitchen,Air Fryer,U1317,Loved it,,2,No,32,Negative
1368,Beauty,,U1565,Great!,Decent Lipstick for the price point.,5,Yes,,Positive
599,Beauty,Face Cream,U9230,,"The Face Cream is amazing, I love it!",1,Yes,32,Negative
831,Electronics,Smartwatch,U1050,,Really disappointed with the Smartwatch.,1,Yes,39,Negative
812,Beauty,Shampoo,U8027,Great!,"The Shampoo is amazing, I love it!",2,Yes,42,Negative
253,Books,Biography,U3870,Loved it,"The Biography is amazing, I love it!",3,Yes,14,Neutral
1360,Electronics,Smartwatch,U7486,Loved it,I use this Smartwatch every day and it’s fantastic.,2,Yes,20,Negative
170,Home & Kitchen,Air Fryer,U7977,Loved it,"The Air Fryer works okay, but could be better.",2,No,47,Negative
361,Beauty,Lipstick,U5633,Great!,Really disappointed with the Lipstick.,4,No,15,Positive
636,Fashion,Jeans,U1825,Not good,Really disappointed with the Jeans.,4,No,47,Positive
1466,Beauty,Hair Dryer,U3444,Great!,"The Hair Dryer is amazing, I love it!",1,No,48,Negative
557,Beauty,Perfume,U5269,Okay,I use this Perfume every day and it’s fantastic.,1,No,8,Negative
800,Fashion,Handbag,U5222,,"The Handbag is amazing, I love it!",4,,21,Positive
488,Home & Kitchen,Coffee Maker,U2315,Okay,"The Coffee Maker works okay, but could be better.",3,Yes,5,Neutral
1080,Home & Kitchen,Blender,U4310,Terrible,Exceeded my expectations! Great Blender.,2,No,47,Negative
967,,Jeans,U6439,Okay,"The Jeans is amazing, I love it!",5,Yes,12,Positive
